global_index,cfo_hz,cfo_std_hz,cfo_iqr_hz,cfo_drift_hz_per_ms,cfo_skew,cfo_kurt,iq_gain_imbalance_db,iq_phase_error_deg,dc_offset_i,dc_offset_q,dc_offset_mag,envelope_cv,envelope_slope,papr_db,envelope_kurt,constellation_spread_deg,evm_proxy,phase_jitter,seg1_power_ratio,seg2_power_ratio,seg3_power_ratio,seg4_power_ratio,skew_i_norm,skew_q_norm,kurt_i_norm,kurt_q_norm,satellite_id
6258,-3309.4856691415953,41703.49789216529,20822.055526523152,-640.3848856249477,2.80751435552465,74.55877399776466,0.249366883275013,72.21162698280702,-0.00509817312619687,-0.016716840493063274,0.0174769598413224,0.38023346466168867,-0.06219224158513779,4.352825971975445,-0.5059754826399963,48.733595759161354,0.38023346466168867,0.002658120343058544,0.9365284054588154,1.0841837742081681,1.0385323752140745,0.9407554451189424,0.12992213764292398,0.13398871202568038,-1.5413828737518356,-1.5104381316070399,87
6259,-1257.5033483422155,54971.59694066852,13860.22427871616,27359.99720345446,-17.980212132207242,904.1001619419553,0.567062603250492,80.78102851163871,0.009341825184433633,0.008966470217897805,0.01294864031259525,0.38574582288977505,-0.019564936113524087,3.7480623072010637,-0.2170520373562601,31.085154591835344,0.38574582288977505,0.01924888658502076,0.9253382918204989,1.0644090470150172,1.0256716167584854,0.9845810444059984,0.09833055676992032,0.09726609900464726,-1.6466061637736777,-1.6079261095855903,85
6261,-574.3989595319906,67781.03634480445,32940.04593697429,-33038.46169599812,2.928050428184929,493.570701522838,-0.9419741353403206,67.8292262346132,-0.038622791999908535,-0.009191678239119193,0.039701473659295015,0.40424637443611433,-0.07398714585223987,4.995857362210537,-0.38591485686081706,59.46386513024386,0.40424637443611433,0.0711727451734232,0.9053672669511699,1.2035090580151915,0.9336393361440414,0.9574843388895979,0.0666275044037169,0.11288437723752619,-1.3397909935515964,-1.4469926651646792,85
6262,-3542.6416030211863,48916.90972143606,21733.399613249334,-16256.031454891343,-1.3568214288927631,102.36382949629387,-0.4181010926858416,70.39661876386631,0.0010723776680191266,0.003132237105843036,0.003310725471869587,0.3850225980431567,-0.05310152281472323,4.763372851029228,-0.2687350255559826,48.76043306653677,0.3850225980431567,0.006064019811255949,0.9390058010099279,1.0505658104792215,1.0727331658142336,0.9376952226966172,0.08319636102998493,0.15411145793830536,-1.542173130986332,-1.4669063390206794,87
6263,3410.311371618201,39645.84734387875,12325.902927148516,39010.78128083347,-19.64044739639646,782.7828244840881,0.37735482343793986,81.09413679697265,-0.01984416863999286,-0.008639770094865794,0.02164339752221479,0.3934225466177038,-0.008501677705285027,3.7828516991296213,-0.35074761709483493,31.22651283273502,0.3934225466177038,0.009775649191654957,0.919545297115906,1.0691822858175524,1.0270798432912358,0.9841925737753059,0.15446341358243698,0.13104728065933655,-1.6141875850736482,-1.5866016317019112,85
6265,4940.685817444718,96696.49380936685,37829.74978193728,-4040.1884317856916,9.396237886897316,288.61051088327804,1.0317097833129734,65.12351908761791,0.009945679224763818,-0.006892687890097498,0.012100647982327033,0.42470632331220637,-0.03614184951827547,5.1311491799284,-0.6536959990323066,62.365528953948704,0.42470632331220637,0.07394927925263503,0.8641670134793414,1.1622034891648276,1.0585444339665528,0.9150850633892788,0.018090072172984663,0.1199951071581384,-1.4012031155184763,-1.2808219700697838,85
6266,-3458.3621150709514,37917.83462731586,25569.49205636626,-16301.36118710189,-2.7690548513914495,27.69499263822917,0.19400257208709043,65.66017053241315,0.024146829160503723,-0.018767107052213843,0.030582244286772146,0.37808504537669807,0.04670331041434713,4.418809160307553,-0.36301195245621853,60.474113319896915,0.37808504537669807,0.0022624636529670478,0.9410968033866484,1.0424111130829783,1.0399785926430931,0.9765134908872809,0.07296558725146679,0.12671676351315356,-1.4208726537863183,-1.4452705048087862,87
6267,5623.149093456989,36966.20267568143,11409.005718190452,11036.273263130008,8.67806528678393,108.27429383016963,0.4343408019095474,81.13582109023613,0.00513851642373563,0.007644735153124802,0.009211206576688143,0.3818486858828693,0.022273495610879743,3.7446143400999814,-0.13379803219770459,30.56621158173265,0.3818486858828693,0.0035531566401215027,0.8944635878296129,1.0494851087209067,1.074175895253496,0.9818754081959842,0.11892942234783967,0.09158166902260599,-1.6288768613293654,-1.6411645027502022,85
6268,-10.988806149308852,45249.48661466369,17862.441130703875,-19566.27716275997,-12.994634068018808,1025.1337742654969,-0.1459061264609982,72.85278516196051,0.008095661729378879,-0.011743574573025254,0.014263634971098183,0.3910846809583087,-0.06289712335796399,4.467909649425141,-0.44306294347029107,44.39348236127129,0.3910846809583087,0.04676954329035583,0.927213346136075,1.14380923632654,1.0383856259381856,0.8905917915992,0.09394369672973538,0.08641364296730862,-1.5290429690639522,-1.4787140241282595,87
6269,1011.7400027469272,41492.86551996428,11743.390499923407,21711.40509339338,-1.9045265515399004,127.89398350249147,0.22595554813531443,80.25626969258177,-0.0008519408796595888,-0.0002863239305034788,0.0008987684104451574,0.3890174530334752,-0.04503011678953631,4.05370039641274,-0.21502913334270524,33.08706508202887,0.3890174530334752,0.004303365297630351,0.9037220058766676,1.0867813297289224,1.069982164701091,0.9395144996933195,0.1182546874389001,0.1244621904761824,-1.632156723973045,-1.6088486277741862,85
6270,3457.865572053121,51416.37833867425,12384.742774511755,17505.891366127988,23.431748733689236,912.150059751082,-0.1662288009076525,80.62146503544872,-0.018530797604723665,-0.015145171700912143,0.023932544488987007,0.36195807172922045,-0.15772795957077462,2.897417608957711,0.21998930354944335,31.624971101298534,0.36195807172922045,0.016396800838170696,0.9819601841791049,1.1263474827703972,1.0559744807672278,0.8357178522832698,0.07964693648950094,0.06288718806264601,-1.6810339173416884,-1.712602679676808,85
6271,-3332.872218579196,79166.01656523565,40238.971142680864,-22611.48327107526,-12.31269409330016,361.71195531903356,-0.07074449343616751,65.3203630866939,-0.013823582504819838,0.01948156751216803,0.02388771454113436,0.4080330776427796,0.12020644306779313,5.670986934315938,-0.4736430505979121,57.953274592336264,0.4080330776427796,0.02465287446296015,0.8988658189462575,0.9090504899671624,1.0886774331775593,1.1034062579090214,0.06829395896728611,0.1500825504472345,-1.410433532621887,-1.280428772875641,87
6272,-3455.792444936934,47079.44474514057,12118.933619941989,-19051.642791186816,-4.714018594323495,76.76457714090873,0.04208872957026748,80.86328130533555,0.011898987034149865,0.025703927441718108,0.028324508440006082,0.39643958632275356,-0.039362096892967456,3.9481456398424495,-0.26633987760565514,32.582359499453254,0.39643958632275356,0.004890077011937381,0.9062618807614067,1.0600113328448326,1.099266015251674,0.9344607711420877,0.08603423435656675,0.08666328472746812,-1.6321850966375144,-1.6058242427514289,85
6274,-1143.5864897852782,70743.32670498645,31841.406186666638,6022.813918996298,-3.9828278418085006,415.6896351020502,0.17436636225013052,70.53765170704177,0.008079029199868025,-0.004260399453336856,0.00913354894410235,0.41647278679938193,-0.009244471177379983,5.221528790460356,-0.43580846771026494,50.834900282980485,0.41647278679938193,0.06531969739191591,0.9840414429000749,0.936940510567998,1.0539368870482324,1.0250811594836944,0.18158362589960894,0.11639407279246186,-1.4292931802265956,-1.465436339894094,87
6275,1117.7810900990828,38642.67625108529,11295.54522006057,6018.1236463831565,-5.909620690353043,136.36834760823712,0.7006853157289855,82.02563863937408,-0.02447440026834922,-0.014466885843866418,0.028430389630021518,0.393228654704708,0.026602543416955383,4.122677926176272,-0.349431398998747,26.970102933243844,0.393228654704708,0.00450258222744882,0.9253322234785047,1.0428074563832679,1.0135585487973033,1.0183017713409235,0.13138804575407179,0.13346556885026278,-1.608890842196659,-1.5985649235798185,85
