threshold,FRR,FAR
0.404,0.8321167883211679,0.09691808596918086
0.406,0.8345498783454988,0.09428223844282238
0.40800000000000003,0.8345498783454988,0.09428223844282238
0.41000000000000003,0.8394160583941606,0.0908353609083536
0.41200000000000003,0.8394160583941606,0.0908353609083536
0.41400000000000003,0.8394160583941606,0.0908353609083536
0.41600000000000004,0.8442822384428224,0.08840227088402271
0.418,0.8442822384428224,0.08840227088402271
0.42,0.8442822384428224,0.08840227088402271
0.422,0.8499594484995945,0.08495539334955393
0.424,0.8499594484995945,0.08495539334955393
0.426,0.8540145985401459,0.08130575831305759
0.428,0.8540145985401459,0.08130575831305759
0.43,0.8540145985401459,0.08130575831305759
0.432,0.8572587185725872,0.07826439578264396
0.434,0.8572587185725872,0.07826439578264396
0.436,0.862124898621249,0.07542579075425791
0.438,0.862124898621249,0.07542579075425791
0.44,0.862124898621249,0.07542579075425791
0.442,0.8661800486618005,0.07278994322789943
0.444,0.8661800486618005,0.07278994322789943
0.446,0.870235198702352,0.06914030819140309
0.448,0.870235198702352,0.06914030819140309
0.45,0.870235198702352,0.06914030819140309
0.452,0.8742903487429035,0.0665044606650446
0.454,0.8742903487429035,0.0665044606650446
0.456,0.8791565287915653,0.062449310624493104
0.458,0.8791565287915653,0.062449310624493104
0.46,0.8791565287915653,0.062449310624493104
0.462,0.8807785888077859,0.05798864557988646
0.464,0.8807785888077859,0.05798864557988646
0.466,0.8848337388483374,0.05474452554744526
0.468,0.8848337388483374,0.05474452554744526
0.47000000000000003,0.8888888888888888,0.052108678021086784
0.47200000000000003,0.8888888888888888,0.052108678021086784
0.47400000000000003,0.8888888888888888,0.052108678021086784
0.47600000000000003,0.8905109489051095,0.05048661800486618
0.47800000000000004,0.8905109489051095,0.05048661800486618
0.48,0.8905109489051095,0.05048661800486618
0.482,0.8953771289537713,0.04866180048661801
0.484,0.8953771289537713,0.04866180048661801
0.486,0.8986212489862125,0.045823195458231956
0.488,0.8986212489862125,0.045823195458231956
0.49,0.8986212489862125,0.045823195458231956
0.492,0.9059205190592052,0.04399837793998378
0.494,0.9059205190592052,0.04399837793998378
0.496,0.910786699107867,0.041970802919708027
0.498,0.910786699107867,0.041970802919708027
0.5,0.910786699107867,0.041970802919708027
0.502,0.9132197891321979,0.040957015409570155
0.504,0.9132197891321979,0.040957015409570155
0.506,0.9205190592051906,0.03913219789132198
0.508,0.9205190592051906,0.03913219789132198
0.51,0.9205190592051906,0.03913219789132198
0.512,0.9245742092457421,0.037915652879156526
0.514,0.9245742092457421,0.037915652879156526
0.516,0.9261962692619627,0.035888077858880776
0.518,0.9261962692619627,0.035888077858880776
0.52,0.9261962692619627,0.035888077858880776
0.522,0.9294403892944039,0.03467153284671533
0.524,0.9294403892944039,0.03467153284671533
0.526,0.9302514193025142,0.0332522303325223
0.528,0.9302514193025142,0.0332522303325223
0.53,0.9302514193025142,0.0332522303325223
0.532,0.9326845093268451,0.031832927818329276
0.534,0.9326845093268451,0.031832927818329276
0.536,0.9359286293592863,0.03102189781021898
0.538,0.9359286293592863,0.03102189781021898
0.54,0.9359286293592863,0.03102189781021898
0.542,0.9383617193836172,0.030008110300081103
0.544,0.9383617193836172,0.030008110300081103
0.546,0.9399837793998378,0.028588807785888078
0.548,0.9399837793998378,0.028588807785888078
0.55,0.9399837793998378,0.028588807785888078
0.552,0.9440389294403893,0.027169505271695052
0.554,0.9440389294403893,0.027169505271695052
0.556,0.9448499594484996,0.025952960259529603
0.558,0.9448499594484996,0.025952960259529603
0.56,0.9448499594484996,0.025952960259529603
0.562,0.9456609894566099,0.024533657745336578
0.5640000000000001,0.9456609894566099,0.024533657745336578
0.5660000000000001,0.9480940794809408,0.023114355231143552
0.5680000000000001,0.9480940794809408,0.023114355231143552
0.5700000000000001,0.9513381995133819,0.022100567721005677
0.5720000000000001,0.9513381995133819,0.022100567721005677
0.5740000000000001,0.9513381995133819,0.022100567721005677
0.5760000000000001,0.9537712895377128,0.021086780210867802
0.578,0.9537712895377128,0.021086780210867802
0.58,0.9537712895377128,0.021086780210867802
0.582,0.9562043795620438,0.019667477696674776
0.584,0.9562043795620438,0.019667477696674776
0.586,0.9570154095701541,0.018856447688564478
0.588,0.9570154095701541,0.018856447688564478
0.59,0.9570154095701541,0.018856447688564478
0.592,0.9586374695863747,0.017437145174371452
0.594,0.9586374695863747,0.017437145174371452
0.596,0.9602595296025953,0.015815085158150853
0.598,0.9602595296025953,0.015815085158150853
0.6,0.9602595296025953,0.015815085158150853
0.602,0.9635036496350365,0.015004055150040552
0.604,0.9635036496350365,0.015004055150040552
