case_type,global_index,true_sat,claimed_sat,rf_match,confidence_band,hmac_pass,freshness_pass,decision,combined_caught,higher_layer_only_caught
wrong_hardware,1097,109,85,True,low,True,True,flag,False,False
wrong_hardware,1097,109,87,False,low,True,True,flag,False,False
wrong_hardware,1097,109,51,False,low,True,True,flag,False,False
wrong_hardware,1098,109,92,False,low,True,True,flag,False,False
wrong_hardware,1098,109,85,False,low,True,True,flag,False,False
wrong_hardware,1098,109,87,True,low,True,True,flag,False,False
wrong_hardware,1098,109,51,False,low,True,True,flag,False,False
wrong_hardware,1099,85,92,False,high,True,True,reject,True,False
wrong_hardware,1099,85,87,False,high,True,True,reject,True,False
wrong_hardware,1099,85,51,False,high,True,True,reject,True,False
wrong_hardware,1099,85,109,False,high,True,True,reject,True,False
wrong_hardware,1100,109,92,False,high,True,True,reject,True,False
wrong_hardware,1100,109,85,False,high,True,True,reject,True,False
wrong_hardware,1100,109,87,True,high,True,True,accept,False,False
wrong_hardware,1100,109,51,False,high,True,True,reject,True,False
wrong_hardware,1101,85,92,False,middle,True,True,flag,False,False
wrong_hardware,1101,85,87,True,middle,True,True,flag,False,False
wrong_hardware,1101,85,51,False,middle,True,True,flag,False,False
wrong_hardware,1101,85,109,False,middle,True,True,flag,False,False
wrong_hardware,1102,92,85,False,high,True,True,reject,True,False
wrong_hardware,1102,92,87,False,high,True,True,reject,True,False
wrong_hardware,1102,92,51,False,high,True,True,reject,True,False
wrong_hardware,1102,92,109,False,high,True,True,reject,True,False
wrong_hardware,1103,87,92,False,middle,True,True,flag,False,False
wrong_hardware,1103,87,85,False,middle,True,True,flag,False,False
wrong_hardware,1103,87,51,False,middle,True,True,flag,False,False
wrong_hardware,1103,87,109,True,middle,True,True,flag,False,False
wrong_hardware,1104,109,92,False,low,True,True,flag,False,False
wrong_hardware,1104,109,85,False,low,True,True,flag,False,False
wrong_hardware,1104,109,87,False,low,True,True,flag,False,False
wrong_hardware,1104,109,51,True,low,True,True,flag,False,False
wrong_hardware,1105,109,92,False,low,True,True,flag,False,False
wrong_hardware,1105,109,85,False,low,True,True,flag,False,False
wrong_hardware,1105,109,87,False,low,True,True,flag,False,False
wrong_hardware,1105,109,51,True,low,True,True,flag,False,False
wrong_hardware,1106,51,92,False,middle,True,True,flag,False,False
wrong_hardware,1106,51,85,False,middle,True,True,flag,False,False
wrong_hardware,1106,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1106,51,109,True,middle,True,True,flag,False,False
wrong_hardware,1107,85,92,False,low,True,True,flag,False,False
wrong_hardware,1107,85,87,False,low,True,True,flag,False,False
wrong_hardware,1107,85,51,True,low,True,True,flag,False,False
wrong_hardware,1107,85,109,False,low,True,True,flag,False,False
wrong_hardware,1108,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1108,92,87,True,middle,True,True,flag,False,False
wrong_hardware,1108,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1108,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1109,51,92,True,low,True,True,flag,False,False
wrong_hardware,1109,51,85,False,low,True,True,flag,False,False
wrong_hardware,1109,51,87,False,low,True,True,flag,False,False
wrong_hardware,1109,51,109,False,low,True,True,flag,False,False
wrong_hardware,1110,51,92,True,high,True,True,accept,False,False
wrong_hardware,1110,51,85,False,high,True,True,reject,True,False
wrong_hardware,1110,51,87,False,high,True,True,reject,True,False
wrong_hardware,1110,51,109,False,high,True,True,reject,True,False
wrong_hardware,1111,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1111,92,87,True,middle,True,True,flag,False,False
wrong_hardware,1111,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1111,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1112,92,85,True,high,True,True,accept,False,False
wrong_hardware,1112,92,87,False,high,True,True,reject,True,False
wrong_hardware,1112,92,51,False,high,True,True,reject,True,False
wrong_hardware,1112,92,109,False,high,True,True,reject,True,False
wrong_hardware,1113,85,92,False,high,True,True,reject,True,False
wrong_hardware,1113,85,87,False,high,True,True,reject,True,False
wrong_hardware,1113,85,51,False,high,True,True,reject,True,False
wrong_hardware,1113,85,109,True,high,True,True,accept,False,False
wrong_hardware,1114,51,92,False,low,True,True,flag,False,False
wrong_hardware,1114,51,85,False,low,True,True,flag,False,False
wrong_hardware,1114,51,87,False,low,True,True,flag,False,False
wrong_hardware,1114,51,109,False,low,True,True,flag,False,False
wrong_hardware,1115,87,92,False,middle,True,True,flag,False,False
wrong_hardware,1115,87,85,False,middle,True,True,flag,False,False
wrong_hardware,1115,87,51,True,middle,True,True,flag,False,False
wrong_hardware,1115,87,109,False,middle,True,True,flag,False,False
wrong_hardware,1116,87,92,False,low,True,True,flag,False,False
wrong_hardware,1116,87,85,True,low,True,True,flag,False,False
wrong_hardware,1116,87,51,False,low,True,True,flag,False,False
wrong_hardware,1116,87,109,False,low,True,True,flag,False,False
wrong_hardware,1117,87,92,False,high,True,True,reject,True,False
wrong_hardware,1117,87,85,False,high,True,True,reject,True,False
wrong_hardware,1117,87,51,False,high,True,True,reject,True,False
wrong_hardware,1117,87,109,False,high,True,True,reject,True,False
wrong_hardware,1118,85,92,False,high,True,True,reject,True,False
wrong_hardware,1118,85,87,True,high,True,True,accept,False,False
wrong_hardware,1118,85,51,False,high,True,True,reject,True,False
wrong_hardware,1118,85,109,False,high,True,True,reject,True,False
wrong_hardware,1119,92,85,True,low,True,True,flag,False,False
wrong_hardware,1119,92,87,False,low,True,True,flag,False,False
wrong_hardware,1119,92,51,False,low,True,True,flag,False,False
wrong_hardware,1119,92,109,False,low,True,True,flag,False,False
wrong_hardware,1120,92,85,False,low,True,True,flag,False,False
wrong_hardware,1120,92,87,False,low,True,True,flag,False,False
wrong_hardware,1120,92,51,False,low,True,True,flag,False,False
wrong_hardware,1120,92,109,True,low,True,True,flag,False,False
wrong_hardware,1121,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1121,92,87,True,middle,True,True,flag,False,False
wrong_hardware,1121,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1121,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1122,51,92,False,high,True,True,reject,True,False
wrong_hardware,1122,51,85,False,high,True,True,reject,True,False
wrong_hardware,1122,51,87,True,high,True,True,accept,False,False
wrong_hardware,1122,51,109,False,high,True,True,reject,True,False
wrong_hardware,1123,109,92,False,middle,True,True,flag,False,False
wrong_hardware,1123,109,85,False,middle,True,True,flag,False,False
wrong_hardware,1123,109,87,False,middle,True,True,flag,False,False
wrong_hardware,1123,109,51,False,middle,True,True,flag,False,False
wrong_hardware,1124,51,92,True,middle,True,True,flag,False,False
wrong_hardware,1124,51,85,False,middle,True,True,flag,False,False
wrong_hardware,1124,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1124,51,109,False,middle,True,True,flag,False,False
wrong_hardware,1125,87,92,False,low,True,True,flag,False,False
wrong_hardware,1125,87,85,False,low,True,True,flag,False,False
wrong_hardware,1125,87,51,True,low,True,True,flag,False,False
wrong_hardware,1125,87,109,False,low,True,True,flag,False,False
wrong_hardware,1126,87,92,False,low,True,True,flag,False,False
wrong_hardware,1126,87,85,False,low,True,True,flag,False,False
wrong_hardware,1126,87,51,False,low,True,True,flag,False,False
wrong_hardware,1126,87,109,False,low,True,True,flag,False,False
wrong_hardware,1127,92,85,False,high,True,True,reject,True,False
wrong_hardware,1127,92,87,False,high,True,True,reject,True,False
wrong_hardware,1127,92,51,False,high,True,True,reject,True,False
wrong_hardware,1127,92,109,False,high,True,True,reject,True,False
wrong_hardware,1128,109,92,False,high,True,True,reject,True,False
wrong_hardware,1128,109,85,True,high,True,True,accept,False,False
wrong_hardware,1128,109,87,False,high,True,True,reject,True,False
wrong_hardware,1128,109,51,False,high,True,True,reject,True,False
wrong_hardware,1129,109,92,False,middle,True,True,flag,False,False
wrong_hardware,1129,109,85,False,middle,True,True,flag,False,False
wrong_hardware,1129,109,87,True,middle,True,True,flag,False,False
wrong_hardware,1129,109,51,False,middle,True,True,flag,False,False
wrong_hardware,1130,51,92,False,middle,True,True,flag,False,False
wrong_hardware,1130,51,85,False,middle,True,True,flag,False,False
wrong_hardware,1130,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1130,51,109,False,middle,True,True,flag,False,False
wrong_hardware,1131,85,92,True,low,True,True,flag,False,False
wrong_hardware,1131,85,87,False,low,True,True,flag,False,False
wrong_hardware,1131,85,51,False,low,True,True,flag,False,False
wrong_hardware,1131,85,109,False,low,True,True,flag,False,False
wrong_hardware,1132,85,92,False,low,True,True,flag,False,False
wrong_hardware,1132,85,87,True,low,True,True,flag,False,False
wrong_hardware,1132,85,51,False,low,True,True,flag,False,False
wrong_hardware,1132,85,109,False,low,True,True,flag,False,False
wrong_hardware,1133,85,92,False,high,True,True,reject,True,False
wrong_hardware,1133,85,87,False,high,True,True,reject,True,False
wrong_hardware,1133,85,51,False,high,True,True,reject,True,False
wrong_hardware,1133,85,109,False,high,True,True,reject,True,False
wrong_hardware,1134,85,92,False,low,True,True,flag,False,False
wrong_hardware,1134,85,87,False,low,True,True,flag,False,False
wrong_hardware,1134,85,51,False,low,True,True,flag,False,False
wrong_hardware,1134,85,109,False,low,True,True,flag,False,False
wrong_hardware,1135,87,92,True,middle,True,True,flag,False,False
wrong_hardware,1135,87,85,False,middle,True,True,flag,False,False
wrong_hardware,1135,87,51,False,middle,True,True,flag,False,False
wrong_hardware,1135,87,109,False,middle,True,True,flag,False,False
wrong_hardware,1136,109,92,False,middle,True,True,flag,False,False
wrong_hardware,1136,109,85,False,middle,True,True,flag,False,False
wrong_hardware,1136,109,87,True,middle,True,True,flag,False,False
wrong_hardware,1136,109,51,False,middle,True,True,flag,False,False
wrong_hardware,1137,87,92,False,low,True,True,flag,False,False
wrong_hardware,1137,87,85,True,low,True,True,flag,False,False
wrong_hardware,1137,87,51,False,low,True,True,flag,False,False
wrong_hardware,1137,87,109,False,low,True,True,flag,False,False
wrong_hardware,1138,92,85,True,high,True,True,accept,False,False
wrong_hardware,1138,92,87,False,high,True,True,reject,True,False
wrong_hardware,1138,92,51,False,high,True,True,reject,True,False
wrong_hardware,1138,92,109,False,high,True,True,reject,True,False
wrong_hardware,1139,92,85,False,high,True,True,reject,True,False
wrong_hardware,1139,92,87,False,high,True,True,reject,True,False
wrong_hardware,1139,92,51,False,high,True,True,reject,True,False
wrong_hardware,1139,92,109,True,high,True,True,accept,False,False
wrong_hardware,1140,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1140,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1140,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1140,92,109,True,middle,True,True,flag,False,False
wrong_hardware,1141,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1141,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1141,92,51,True,middle,True,True,flag,False,False
wrong_hardware,1141,92,109,False,middle,True,True,flag,False,False
wrong_hardware,1142,85,92,False,middle,True,True,flag,False,False
wrong_hardware,1142,85,87,False,middle,True,True,flag,False,False
wrong_hardware,1142,85,51,False,middle,True,True,flag,False,False
wrong_hardware,1142,85,109,False,middle,True,True,flag,False,False
wrong_hardware,1143,85,92,False,low,True,True,flag,False,False
wrong_hardware,1143,85,87,True,low,True,True,flag,False,False
wrong_hardware,1143,85,51,False,low,True,True,flag,False,False
wrong_hardware,1143,85,109,False,low,True,True,flag,False,False
wrong_hardware,1144,87,92,False,low,True,True,flag,False,False
wrong_hardware,1144,87,85,False,low,True,True,flag,False,False
wrong_hardware,1144,87,51,False,low,True,True,flag,False,False
wrong_hardware,1144,87,109,False,low,True,True,flag,False,False
wrong_hardware,1145,92,85,False,middle,True,True,flag,False,False
wrong_hardware,1145,92,87,False,middle,True,True,flag,False,False
wrong_hardware,1145,92,51,False,middle,True,True,flag,False,False
wrong_hardware,1145,92,109,True,middle,True,True,flag,False,False
wrong_hardware,1146,109,92,False,high,True,True,reject,True,False
wrong_hardware,1146,109,85,False,high,True,True,reject,True,False
wrong_hardware,1146,109,87,False,high,True,True,reject,True,False
wrong_hardware,1146,109,51,True,high,True,True,accept,False,False
wrong_hardware,1147,85,92,False,low,True,True,flag,False,False
wrong_hardware,1147,85,87,False,low,True,True,flag,False,False
wrong_hardware,1147,85,51,False,low,True,True,flag,False,False
wrong_hardware,1147,85,109,False,low,True,True,flag,False,False
wrong_hardware,1148,92,85,False,high,True,True,reject,True,False
wrong_hardware,1148,92,87,True,high,True,True,accept,False,False
wrong_hardware,1148,92,51,False,high,True,True,reject,True,False
wrong_hardware,1148,92,109,False,high,True,True,reject,True,False
wrong_hardware,1149,87,92,True,high,True,True,accept,False,False
wrong_hardware,1149,87,85,False,high,True,True,reject,True,False
wrong_hardware,1149,87,51,False,high,True,True,reject,True,False
wrong_hardware,1149,87,109,False,high,True,True,reject,True,False
wrong_hardware,1150,51,92,False,high,True,True,reject,True,False
wrong_hardware,1150,51,85,False,high,True,True,reject,True,False
wrong_hardware,1150,51,87,False,high,True,True,reject,True,False
wrong_hardware,1150,51,109,True,high,True,True,accept,False,False
wrong_hardware,1151,51,92,True,middle,True,True,flag,False,False
wrong_hardware,1151,51,85,False,middle,True,True,flag,False,False
wrong_hardware,1151,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1151,51,109,False,middle,True,True,flag,False,False
wrong_hardware,1152,92,85,False,low,True,True,flag,False,False
wrong_hardware,1152,92,87,False,low,True,True,flag,False,False
wrong_hardware,1152,92,51,True,low,True,True,flag,False,False
wrong_hardware,1152,92,109,False,low,True,True,flag,False,False
wrong_hardware,1153,109,92,False,low,True,True,flag,False,False
wrong_hardware,1153,109,85,False,low,True,True,flag,False,False
wrong_hardware,1153,109,87,False,low,True,True,flag,False,False
wrong_hardware,1153,109,51,False,low,True,True,flag,False,False
wrong_hardware,1154,109,92,True,low,True,True,flag,False,False
wrong_hardware,1154,109,85,False,low,True,True,flag,False,False
wrong_hardware,1154,109,87,False,low,True,True,flag,False,False
wrong_hardware,1154,109,51,False,low,True,True,flag,False,False
wrong_hardware,1155,51,92,False,middle,True,True,flag,False,False
wrong_hardware,1155,51,85,False,middle,True,True,flag,False,False
wrong_hardware,1155,51,87,False,middle,True,True,flag,False,False
wrong_hardware,1155,51,109,False,middle,True,True,flag,False,False
